seller_id,product_id,seller_name,contact_name,contact_email,contact_phone,country,product_count
3755,3755,Hanson-Smith,Bryan Alvarez,qwells@example.com,001-307-324-8527x7843,Niue,8394
738,738,Miller LLC,Alyssa Hall,campbellkristen@example.com,773-744-0232x3073,Rwanda,8392
19684,19684,"Brown, Gross and Thomas",Todd King,pgarner@example.net,-5492,Korea,8392
22326,22326,"Moore, Smith and Pennington",Lauren Mcgee,michael68@example.com,864-529-6411,Turkmenistan,8392
8724,8724,"Gibson, Smith and Hall",Brian Young,stephenschmitt@example.com,(937)994-6382x9551,Montserrat,8390
10171,10171,"Murphy, Barr and Barnes",Jamie Smith,garnerdaniel@example.org,556.535.6336x8797,Mongolia,8386
18844,18844,Mccarty-Goodman,David Kirk,mariahharrison@example.org,+1-740-410-4117x083,El Salvador,8386
8512,8512,Marquez-Sullivan,Tracie Gonzalez,carterdaniel@example.org,386.502.1917x1008,Burkina Faso,8385
23270,23270,Walker PLC,Victoria Martinez,boydkimberly@example.net,(263)569-2919x74848,Portugal,8383
26311,26311,Williams PLC,Jennifer Simon,alexandra63@example.org,001-295-707-5653x85447,Lesotho,8383
3788,3788,"Green, Tran and Davis",Jonathan Bailey,loribaird@example.org,9526457668,Sweden,8381
8290,8290,"Weaver, Robinson and Kelly",Samuel Ross,davisamy@example.org,(301)628-6109x6434,El Salvador,8380
16360,16360,Lester Group,Nicole Munoz,barneseric@example.net,(533)759-2503x777,Lesotho,8379
8040,8040,"Lewis, Richardson and Stevens",Tim Johnson,ljimenez@example.org,001-321-833-2703x1913,Swaziland,8371
31484,31484,Morales Inc,Heather Paul,blanchardgreg@example.org,477.455.0404x84508,Saint Kitts and Nevis,8370
2577,2577,Jackson LLC,James Garcia,bkramer@example.org,(512)642-4321x942,Slovenia,8369
27861,27861,"Peterson, Shaffer and Mitchell",Kelly Turner,chadcruz@example.net,403-468-1518x19408,Isle of Man,8367
15125,15125,Green Inc,Rebecca Walton,garciajohn@example.net,(957)675-7748x909,Montenegro,8365
23562,23562,Moss-Fisher,Catherine Terry,hperez@example.com,872.814.3681x176,Zambia,8365
22986,22986,"Larson, Taylor and Thompson",Derek Page,kellyluis@example.org,273.300.2711x5993,Costa Rica,8363
30607,30607,Mitchell Inc,John Meyer,serranorobert@example.org,992.367.0443x04102,Tajikistan,8360
19216,19216,"Ruiz, Lane and Lara",Richard Jones,laurawright@example.com,(812)406-8825x17278,Niue,8355
6466,6466,"Sampson, Taylor and Wilson",Elizabeth Jackson,christopher84@example.net,832.512.1253x61833,Mongolia,8354
16166,16166,"Jones, Ross and Chase",Kelly Jones,kelsey98@example.net,577.911.9358,Malta,8351
31122,31122,"Cook, Ibarra and Long",Taylor Martinez,seanbrown@example.org,514.942.2860x691,Montserrat,8351
3035,3035,"Huber, Price and Carr",Gary Moore,fbrooks@example.org,-10859,French Polynesia,8349
2072,2072,Davis Ltd,Paula Morgan,stokeskathleen@example.net,209-753-7766,Christmas Island,8345
11055,11055,Castillo Inc,Rebecca Henson,thomas34@example.com,(335)754-3358x41437,Bulgaria,8344
26170,26170,Andersen-Jones,James Brown,nfreeman@example.net,8883254853,United States of America,8337
17753,17753,Peters Inc,Christopher Morris,brittany52@example.com,727-526-2385x0319,Mayotte,8332
21095,21095,Martin-Moore,Edwin Hooper,amanda80@example.com,(584)995-6968x748,Poland,8332
845,845,"May, Carlson and Willis",Shelly Morgan,glennmontoya@example.net,-5958,Christmas Island,8331
15955,15955,"Morales, Christian and Warren",Evan Moore,abarrera@example.net,426-982-1440,Ethiopia,8328
25279,25279,Dixon LLC,Jeffrey Palmer,kbailey@example.net,863-673-6676,Burundi,8310
17758,17758,Williams Group,Melissa Richardson,huntscott@example.com,230-858-0513x951,Ukraine,8309
31072,31072,Martinez-Barnett,Brian Lyons,ryanthornton@example.com,+1-789-610-6019x70504,Mauritius,8305
31331,31331,Newman Inc,Jonathan Romero,laurahopkins@example.net,639-233-8327x530,Azerbaijan,8304
17883,17883,Mitchell Ltd,Rebecca Clements,ashley22@example.org,001-826-808-5388,Malaysia,8302
20761,20761,Butler PLC,Arthur West,richard10@example.net,7874988744,Jamaica,8301
21368,21368,Martin Ltd,Mary Campbell,adamlynch@example.com,(356)544-5538,British Indian Ocean Territory (Chagos Archipelago),8300
15779,15779,Ramirez Group,Charles Santos,collinmullen@example.net,(597)301-4648x07113,Finland,8296
31530,31530,White-Kennedy,Ronald Ramos,lgarcia@example.org,483.710.4586,Luxembourg,8291
2970,2970,Oneill Group,David Phillips,sbailey@example.net,525-960-8454,Kuwait,8287
10053,10053,Hayes LLC,Kimberly Adams,james69@example.org,794-773-6776,Liechtenstein,8282
15418,15418,Bailey and Sons,Matthew Barry,jonesmisty@example.com,371-602-5830x15919,El Salvador,8281
16177,16177,"Brooks, Mcgee and White",Samantha Stewart,jasoncrawford@example.com,+1-951-333-9624x817,Mauritius,8281
17465,17465,"Guerrero, Pham and Branch",Sandra Walton,jessicabarrera@example.org,377-831-0338,Djibouti,8280
22026,22026,Garrett Inc,Lawrence Rodriguez,jonathangreene@example.com,+1-587-485-4676x3240,Korea,8278
22590,22590,Carlson Ltd,Whitney Griffin,jkramer@example.net,678-967-7094,Greece,8277
3234,3234,Huff Ltd,Megan Clark,michelescott@example.org,958.926.1783x017,Sao Tome and Principe,8274
4477,4477,Baker-Barnett,April Martin,amber88@example.org,(748)609-0453,Tanzania,8269
3033,3033,Thomas-Hanna,Mary Bennett,mia65@example.org,351-640-4236,Bangladesh,8268
4096,4096,Carroll-Doyle,Troy Garrett,richard14@example.net,6339745880,Turks and Caicos Islands,8268
4260,4260,Smith-Alvarez,Ashley Boone,ltaylor@example.org,001-868-965-9898x8688,Israel,8266
7369,7369,Kim Group,Susan Zamora,seanmartinez@example.net,5309396114,Martinique,8261
28739,28739,Harris LLC,Nathan Marshall,thomasbarnett@example.com,+1-346-633-3943x180,Palau,8261
20335,20335,Smith-Hale,Jill Armstrong,richard80@example.com,001-862-989-1087x24324,Oman,8260
15616,15616,"Young, Miles and Davis",Jeff Caldwell,shelly99@example.org,001-932-547-2479x264,United Kingdom,8259
10734,10734,"Garcia, Carter and Hernandez",Marie Williams,ladams@example.com,(405)494-0125x935,Brazil,8256
23381,23381,Boyd-Smith,Melanie Hernandez,martinezrebecca@example.net,(242)223-5244x94308,Bangladesh,8248
11530,11530,Miles-Williams,Jeffrey Gallagher,adammueller@example.org,(250)485-7219x7881,Libyan Arab Jamahiriya,8247
20537,20537,Johnson-Lawson,Corey Thompson,mccarthysharon@example.com,001-821-660-2132x794,Burkina Faso,8239
25374,25374,Baker and Sons,Kelsey Fletcher,xbolton@example.net,619.996.2712x271,Serbia,8238
31860,31860,"Grimes, Miller and Butler",James Peterson,dcooper@example.com,686-561-6217x0283,Marshall Islands,8236
28694,28694,Rowland-Johnson,Lisa Morse,tracymcdonald@example.net,(688)628-6287,Cape Verde,8230
24967,24967,Edwards-Clark,Cynthia Andrews,leah12@example.org,-5215,Seychelles,8229
15541,15541,Jones-Wang,Christie Chen,tracy27@example.com,575.252.7167,Togo,8226
20171,20171,Bishop-Mclaughlin,Dennis Sullivan,qsims@example.net,-9355,Panama,8224
14182,14182,"Le, Burns and Anderson",Molly Wilson,travisdavies@example.org,001-240-342-3612x52800,Estonia,8223
19027,19027,Grimes-Livingston,Louis Reynolds,josephvaughan@example.net,427-656-3371x5653,Liberia,8223
14096,14096,"Anderson, Collier and Hall",Angela Miller,stacey59@example.org,(524)467-6586x338,Belarus,8221
19,19,Hall-Vargas,Vanessa Long,kimashley@example.org,(575)312-4695x3433,Dominica,8217
13153,13153,Kelley-Peterson,Karen Hicks,petersmatthew@example.net,715-643-0051x2357,Montenegro,8217
19709,19709,Castro PLC,Eric Martinez,coreyrogers@example.org,6362995736,Seychelles,8217
1040,1040,King-Rojas,Eric Bell,jessica82@example.net,+1-268-969-7205x180,Georgia,8215
1022,1022,"Lucas, Herring and Thompson",Pam Webb,amber07@example.net,+1-988-999-4261x34045,Uzbekistan,8213
22418,22418,Morales-Fernandez,Sean Garner,daniellawrence@example.net,+1-949-598-9694x44075,Australia,8212
32141,32141,Hayes-King,Samuel Davis,kirklee@example.com,+1-204-325-0520x595,Christmas Island,8212
7525,7525,Curry-Gordon,Michael Garza,cwilliams@example.org,+1-364-477-0804x1666,Timor-Leste,8200
12241,12241,"Graves, Bell and Peterson",Jessica Nelson,uwilliams@example.org,879.203.8560,Saint Kitts and Nevis,8195
12116,12116,Key-Stewart,Krista Hunter,leemichael@example.com,001-669-291-0398,Jersey,8190
21159,21159,Arroyo-Tran,Julie Jackson MD,mbaker@example.net,506.821.1693,Sierra Leone,8190
8392,8392,"Strong, Rosario and Mcguire",Scott Martin,vblair@example.org,743-916-3770x45713,Bouvet Island (Bouvetoya),8189
29503,29503,Olson-Alexander,Steven Henderson,mbutler@example.net,(715)729-1320x611,Saint Lucia,8188
20432,20432,Smith and Sons,Jessica Mcmahon,joseph25@example.org,604-739-2193x8941,Madagascar,8186
19668,19668,Morris-Green,Barbara Smith,iweeks@example.com,+1-358-813-8061x57012,Turks and Caicos Islands,8185
7758,7758,Webb-Smith,Holly Oliver,ncarroll@example.com,5872630025,Bermuda,8184
30703,30703,Brown Ltd,Ronald Valdez,keithhunt@example.org,001-955-811-7635x359,Netherlands Antilles,8184
25799,25799,"Anderson, Reed and Collier",Lance Hunt,travis17@example.net,2736428351,Sierra Leone,8182
14759,14759,Parker-Woods,Melody Maldonado,matthew30@example.com,920.207.9536,China,8181
11907,11907,"Rogers, Vargas and Blevins",Sherry Rodriguez,courtneyhenderson@example.net,946-716-9431,Pitcairn Islands,8179
7764,7764,"Lawson, Lawrence and Kennedy",Olivia Tyler,rsnyder@example.net,275-760-9397,Libyan Arab Jamahiriya,8176
2973,2973,"Duke, Rodriguez and Vincent",Elizabeth Silva,lbutler@example.org,(473)776-9944x27725,Jordan,8173
4874,4874,Castro-Harris,Rebekah Moore,lanetanya@example.org,244.538.8316x4266,Latvia,8173
28629,28629,"Fleming, Pierce and Bradshaw",Brandon Cobb,rtaylor@example.com,226.878.7895,New Caledonia,8173
15494,15494,"Simmons, Deleon and Bryant",Selena Cross,poolericardo@example.com,9455172352,Azerbaijan,8172
22490,22490,Knight-Day,Nancy Kelly,kelli29@example.org,001-578-673-1963x2432,Australia,8172
32080,32080,"Hall, Ramirez and Joyce",Kelly Young,tom09@example.org,751-486-5994,Chile,8169
30865,30865,Lawson LLC,Lisa Pratt,duncanlawrence@example.org,(605)671-5281x054,Niue,8168
11306,11306,Williams-Brown,Barbara Olson,taylorcardenas@example.org,(706)801-1695,Myanmar,8166
19740,19740,"Weeks, Perry and Noble",Eric Black,eevans@example.net,329.794.3992,South Africa,8166
17742,17742,Chavez and Sons,Dr. Robert Fleming MD,ewhite@example.org,001-894-330-8057x5145,United States of America,8164
16571,16571,"Herrera, Williams and Austin",Robert Payne,smithmichelle@example.org,649-746-5320x1569,Denmark,8163
13985,13985,"Hill, Davila and Rogers",Kenneth Schmitt,gjohnson@example.com,001-532-664-6221x8655,Gibraltar,8161
19825,19825,Branch-Joseph,John Ramos,michelle48@example.net,949.818.6905,North Macedonia,8160
26816,26816,Riley PLC,Joseph Herman,vwarren@example.net,(380)641-0813,Australia,8156
10625,10625,"Schwartz, Williams and Mcmillan",Christina Rodriguez MD,loweryrobert@example.org,988.974.4822x47244,Cape Verde,8153
28873,28873,Stewart-Maxwell,Ethan Livingston,matthewwhite@example.com,341.987.5269x397,Lao People's Democratic Republic,8153
19939,19939,Clark-Mitchell,Theresa May,nelsonkenneth@example.net,(988)479-5667x072,Slovenia,8150
5227,5227,White PLC,Michelle Welch,marquezjustin@example.org,670.866.9426x69925,Libyan Arab Jamahiriya,8144
28009,28009,"Lynch, Davis and Ali",Aaron Alvarado,sheenasmith@example.org,(383)808-1207x25144,Georgia,8144
609,609,Diaz-Sanchez,Daniel Taylor,gbecker@example.com,(977)281-5175,Dominica,8143
16832,16832,"Campbell, Nelson and Zhang",Jillian Wells,chunglauren@example.com,8597558738,Tanzania,8141
2241,2241,Collins LLC,William French,james04@example.com,203.812.4639x0102,Oman,8135
31082,31082,Hood Group,Frank Armstrong,lwalker@example.com,3043551222,Montserrat,8133
1894,1894,Wagner PLC,Brittany Burton,rosborne@example.org,001-653-337-2434x55638,Aruba,8131
7467,7467,Ochoa-Martinez,Diane Jackson,lewisdavid@example.com,669.808.9734x96775,Saint Helena,8127
9954,9954,Park-Townsend,Vanessa Hoffman,james27@example.org,001-800-268-0176x3266,Saint Martin,8121
6617,6617,Schneider-White,Marcus Garcia,ogoodwin@example.com,001-377-548-4502x4357,Sri Lanka,8120
29919,29919,"Long, Arnold and Pruitt",Ashley Burns,qmiller@example.net,602-782-0422x35807,Montserrat,8119
4531,4531,Barrett-Wagner,Jordan Hill,william45@example.com,(699)685-1870x8630,Montenegro,8114
13930,13930,Higgins-Huffman,Jill Ryan,lindseyguzman@example.net,376-236-8522,Christmas Island,8114
18271,18271,Sullivan Inc,Julie Bradley,davidanderson@example.net,9425653426,Gambia,8114
31064,31064,"Robbins, Richardson and Johnson",Christy Moreno,estevenson@example.com,886-861-4479x380,Vietnam,8105
32056,32056,"Hale, Wolfe and Maldonado",Daniel Garcia,henry35@example.com,6543814822,Peru,8102
16226,16226,Daniels PLC,Kimberly Hernandez,vdavila@example.com,+1-691-861-9544x219,Niue,8101
14688,14688,Herrera-Norris,Karen Allen,josephmorris@example.com,+1-973-707-7637x3837,Senegal,8098
7004,7004,Levine Ltd,David Woods,karenmartin@example.org,+1-392-340-1309x3630,El Salvador,8096
24301,24301,Wise-Rosales,Jennifer Wright,djohnson@example.net,579-470-5543x5064,Ghana,8094
19005,19005,Baker-Smith,Dustin Herrera,snydererin@example.net,665.236.7233x9016,Aruba,8089
15354,15354,Weeks and Sons,Wendy Ray,gfranco@example.com,466-536-8123x03956,Vanuatu,8087
31494,31494,Yates PLC,Christopher Gonzales,jodywilliams@example.org,001-209-393-8742x81253,Nauru,8087
6898,6898,"Marks, Molina and Martinez",April King,kristinarodriguez@example.net,203-426-7017x9677,Bouvet Island (Bouvetoya),8081
11841,11841,"Swanson, Miles and Martinez",Kerry Aguilar,scott07@example.org,493.977.3953x26734,Estonia,8079
20303,20303,Goodman Inc,Elizabeth Hendrix,audrey48@example.net,(412)773-4828,Georgia,8078
27823,27823,"Barrett, Bradley and Brady",Valerie Rodriguez,heidi26@example.org,+1-927-713-3467x5840,El Salvador,8077
13516,13516,"Rice, Harrell and Kelley",Patrick Sandoval,williamgarcia@example.org,764-910-2553x7019,Turks and Caicos Islands,8072
14740,14740,"Davis, Escobar and Frank",Ashley Ponce,rhondatapia@example.org,2702750516,Nauru,8072
4183,4183,"Jarvis, Mccoy and Crawford",Juan Davidson,bondkevin@example.org,464-964-7685x7224,Canada,8067
15278,15278,Newton LLC,April Davidson,pagedenise@example.org,(929)380-4720x6702,Nigeria,8062
29476,29476,"Carter, Wright and Gay",Ricardo Coleman,rebeccarobinson@example.com,351.875.7923x195,Jordan,8059
188,188,Griffin LLC,Melinda Wagner,sarahmiller@example.org,+1-555-506-2856x99939,United States of America,8058
23861,23861,King Ltd,Nicholas Santiago,jonathon56@example.net,(665)908-8106,Iceland,8058
3776,3776,Decker-Gregory,Marie Santos,lesliekidd@example.org,328.641.9348x23951,Djibouti,8055
27323,27323,Jordan-Thomas,Joshua Scott,austin52@example.com,3639851780,New Caledonia,8051
14478,14478,Hamilton Ltd,Eric Morris,wisemary@example.com,9958852133,Bermuda,8049
26509,26509,Williams Inc,Jeffrey Thomas,laura85@example.com,825-549-2452,Austria,8042
8232,8232,Neal Group,Kathryn Hall,rharrison@example.com,403-896-1779,Bouvet Island (Bouvetoya),8041
7745,7745,"Hill, Williams and Phillips",Chad Munoz,danielballard@example.net,421-266-6073x95284,Guam,8035
14685,14685,Bender Ltd,Ashley Miranda,nicholas84@example.org,(418)317-9789x77988,Bangladesh,8034
21425,21425,"Huynh, Proctor and Johnson",Heather Harrison,taylorthomas@example.org,+1-603-941-2094x91282,Mongolia,8033
18361,18361,Lopez-Mendoza,Tyler Johnson,chelseashort@example.com,+1-610-287-3013x645,Lithuania,8029
1742,1742,"Tanner, Crawford and Anderson",Stacy Griffith,slin@example.org,218-976-3615x22360,Israel,8025
23516,23516,Roberts Ltd,Logan Jackson,phillipspatrick@example.net,856-796-4995x706,Dominican Republic,8024
27314,27314,"Taylor, Gross and Butler",Joseph Stevens,hillroger@example.net,-3450,Benin,8021
1966,1966,"Solis, Glenn and Patrick",Robert Skinner,iwright@example.org,+1-255-732-7788x348,Costa Rica,8015
2181,2181,Franco Ltd,Kelly Moore,orusso@example.com,001-387-824-0507x351,Finland,8012
4604,4604,Brown and Sons,Derrick Stephens,cortezmarc@example.org,(776)671-0431,Grenada,8011
10562,10562,"Collins, Ramos and Butler",Lawrence Pacheco,kimberly25@example.com,624-229-1302,Bosnia and Herzegovina,8010
24414,24414,Jennings-Parker,Erin Stevenson,kathrynbaker@example.net,(751)894-7403x23562,Burundi,8005
15416,15416,Berry-Orozco,Daniel Cook,thatfield@example.net,-8308,Cambodia,8004
176,176,Turner PLC,James Mueller,vlee@example.com,973.787.7800x486,Indonesia,8002
25357,25357,Davis-Solis,Brittney Lee,zlarson@example.net,(489)668-6440x2276,United Arab Emirates,8002
7234,7234,Boyer and Sons,Blake Morgan,grantbrown@example.net,9952470011,Syrian Arab Republic,7998
28469,28469,Mccann Inc,Allison Ayala,myersnatasha@example.net,853.569.4501x32971,Sudan,7992
7237,7237,Allen-Barber,Sean Carson,wharrington@example.net,211-656-5928x805,Norfolk Island,7990
29587,29587,Miller LLC,Lindsay Hampton,michael61@example.net,973.389.9640,Pitcairn Islands,7990
25874,25874,"Gray, Melton and Kramer",Ian Evans,jeremy27@example.com,740-533-0786x68880,Saint Vincent and the Grenadines,7985
14492,14492,Merritt-Gardner,Kaitlyn Foster,warddaniel@example.org,353-957-8628x376,Lithuania,7978
15964,15964,Lawrence Inc,Kenneth Pierce,birdmichelle@example.net,859.716.8373,Suriname,7978
2296,2296,Watson-Williams,Anna Flowers,morganmoreno@example.org,(442)811-0836x288,Czech Republic,7977
5421,5421,Collins Inc,Catherine Taylor,ksims@example.net,(251)730-7519x218,Botswana,7977
31685,31685,"James, Olson and Anderson",Brenda Guzman,coxjennifer@example.net,+1-372-349-6917x813,Cuba,7971
25902,25902,Ellis-Baxter,Edward Estrada,berrymelissa@example.org,3946573111,Tuvalu,7970
13336,13336,Holder-Avery,Timothy Rivers,reedbelinda@example.net,765-523-4099,Paraguay,7968
10622,10622,Gonzalez Inc,Alexa Palmer MD,austin53@example.com,+1-417-954-6847x4310,Australia,7967
13224,13224,Burgess Inc,Jessica Garcia,virginia76@example.org,(351)788-2254,Jersey,7964
6069,6069,Wood-Kim,Richard Jones,smithkelly@example.org,2813227840,Monaco,7963
29734,29734,"Lewis, Smith and Taylor",Donald Nunez,igeorge@example.net,353.963.7837x7598,Bahrain,7958
9203,9203,Lawrence-Harmon,Megan Watson,alexis52@example.net,821.470.0326x2660,Greenland,7951
13836,13836,"Jackson, Arias and Pacheco",Heather Duncan,adam33@example.net,+1-387-244-9783x579,Nicaragua,7947
12164,12164,Jones-Preston,Richard Griffin,biancapatterson@example.com,959-655-2744,Bermuda,7946
14782,14782,Olson-Hudson,Pamela West,vrivera@example.org,001-937-750-7068,Reunion,7946
26202,26202,Gonzalez-Jones,Candace Crawford,linda11@example.net,285.240.0857x00737,Moldova,7942
10273,10273,"Trujillo, Kane and Ross",Joshua Bentley,alexis98@example.com,001-330-236-4637x785,Uganda,7941
18168,18168,"Thomas, Fernandez and Jones",Oscar Bishop,robertsjared@example.net,392-442-4030,Panama,7937
15039,15039,"Henderson, Williams and Barrera",Sean Johnson,campbellkaren@example.net,+1-407-534-1455x436,Svalbard & Jan Mayen Islands,7933
24690,24690,King-Fleming,Tyler Melton,imueller@example.net,635.769.6696,Lebanon,7933
15998,15998,"Griffith, Cook and Rosario",Mackenzie Todd,marykennedy@example.com,+1-403-635-9087x977,Mauritania,7932
27183,27183,"Hudson, Choi and Molina",Jason Rose,adamsjesse@example.org,+1-505-503-9654x0837,Guinea,7930
15530,15530,Werner-Lopez,David Lee,alan34@example.com,449-960-0792,Austria,7926
2221,2221,Collins Group,Joshua Lamb,loganjohnson@example.net,-5377,Cameroon,7913
13740,13740,Moore Ltd,Patricia Tucker,christopherbeck@example.net,-4661,Gibraltar,7913
